,location_name,charge_point_operator,owner,full_address,region,island,is_open_24_hours,car_park_count,has_carpark_cost,max_time_limit,number_of_connectors,connectors_list,has_charging_cost,has_tourist_attraction,latitude,longitude,current_type,operative_status_connectors,inoperative_status_connectors,unknown_status_connectors,ac_type_1_tethered_connector,ac_type_2_socketed_connector,dc_type_1_tethered_connector,dc_type_2_tethered_connector,dc_type_1_ccs_connector,dc_type_2_ccs_connector,dc_type_2_socketed_connector,dc_chademo_connector,ac_type_2_tethered_connector,min_ac_type_1_tethered_power_kw,max_ac_type_1_tethered_power_kw,min_ac_type_2_socketed_power_kw,max_ac_type_2_socketed_power_kw,min_dc_type_1_ccs_power_kw,max_dc_type_1_ccs_power_kw,min_dc_type_2_ccs_power_kw,max_dc_type_2_ccs_power_kw,min_dc_type_1_tethered_power_kw,max_dc_type_1_tethered_power_kw,min_dc_type_2_tethered_power_kw,max_dc_type_2_tethered_power_kw,min_dc_type_2_socketed_power_kw,max_dc_type_2_socketed_power_kw,min_dc_chademo_power_kw,max_dc_chademo_power_kw,min_ac_type_2_tethered_power_kw,max_ac_type_2_tethered_power_kw,date_first_operational,operational_month,operational_year
528,New Brighton,ChargeNet NZ,Orion New Zealand Ltd,"213 Marine Parade, Christchruch 8061, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.507493,172.73126,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-15,10,2019
529,Wainoni,ChargeNet NZ,ChargeNet NZ,"174 Wainoni Rd, Christchurch 8061, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.51183,172.692901,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-11-20,11,2020
530,Fendalton,ChargeNet NZ,Orion New Zealand Ltd,"23 Memorial Ave, Christchruch 8053, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.517235,172.587829,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-16,10,2019
531,Canterbury Uni,ChargeNet NZ,Orion New Zealand Ltd,"Science Rd, Christchruch 8041, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.521764,172.579985,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-14,10,2019
532,Ilam,ChargeNet NZ,Orion New Zealand Ltd,"47C - 57C Peer St, Christchruch 8041, NZ",Canterbury,South,True,1,False,Unlimited,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.526263,172.570683,AC,4,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-11-05,11,2019
533,Botanic Gardens,ChargeNet NZ,Orion New Zealand Ltd,"Car Park, Christchruch 8013, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.528367,172.620082,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-15,10,2019
534,Durham St,ChargeNet NZ,ChargeNet NZ,"175 Durham St South, Christchurch 8011, New Zealand",Canterbury,South,True,1,False,Unlimited,4,"{DC, 200 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.539686,172.633475,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,200,200,,,,,,,50,50,,,2025-02-17,2,2025
535,Moorhouse Ave HPC,ChargeNet NZ,ChargeNet NZ,"297 Moorhouse Avenue, Christchurch 8011, New Zealand",Canterbury,South,True,1,True,Unlimited,4,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.539701,172.639256,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-10-29,10,2024
536,St Martins,ChargeNet NZ,Orion New Zealand Ltd,"92 Wilsons Rd, Christchruch 8023, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.557558,172.653893,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-17,10,2019
537,Redcliffs,ChargeNet NZ,BP2go Redcliffs,"170 Main Road, Christchurch 8081, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.561652,172.737561,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-06-07,6,2019
538,Sumner,ChargeNet NZ,Orion New Zealand Ltd,"26 Nayland Street, Sumner 8081, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.569347,172.758637,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-15,10,2019
539,Halswell,ChargeNet NZ,Orion New Zealand Ltd,"346 Halswell Rd, Christchurch 8025, New Zealand",Canterbury,South,True,1,False,Unlimited,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.579833,172.564889,Mixed,4,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-13,2,2018
540,Rolleston,ChargeNet NZ,The Warehouse Ltd,"Rolleston Dr, Christchurch 7614, NZ",Canterbury,South,True,1,False,Unlimited,4,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-43.594848,172.389072,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2021-02-15,2,2021
541,Rolleston,ChargeNet NZ,Orion New Zealand Ltd,"92 Rolleston Drive, Rolleston 7614, New Zealand",Canterbury,South,True,1,False,Unlimited,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.596944,172.383222,Mixed,4,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-12,2,2018
542,Rolleston,ChargeNet NZ,ChargeNet NZ,"157 Levi Road, Christchurch 7614, New Zealand",Canterbury,South,True,1,True,Unlimited,4,"{DC, 200 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.598466,172.396172,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,200,200,,,,,,,50,50,,,2025-10-12,10,2025
543,Methven,ChargeNet NZ,Electricity Ashburton Ltd,"160 Main St, Methven 7730, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.63206,171.647752,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-07-18,7,2019
544,Lincoln Library,ChargeNet NZ,Orion New Zealand Ltd,"18 Lyttelton Street, Lincoln 7608, New Zealand",Canterbury,South,True,1,True,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.6401,172.48205,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2021-07-06,7,2021
545,Lincoln,ChargeNet NZ,Orion New Zealand Ltd,"77 Gerald St, Lincoln 7674, New Zealand",Canterbury,South,True,1,False,Unlimited,6,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,False,-43.641551,172.474166,Mixed,4,2,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-28,2,2018
546,Dunsandel Com Centre,ChargeNet NZ,Orion New Zealand Ltd,"Dunsandel Community Centre, Dunsandel 7682, New Zealand",Canterbury,South,True,1,True,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.661714,172.19319,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2021-07-06,7,2021
547,Mt Cook,ChargeNet NZ,Alpine Energy Limited,"105 Bowen Drive, Mt Cook National Park 7999, New Zealand",Canterbury,South,True,1,True,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.733854,170.095932,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2022-09-14,9,2022
548,Rakaia,ChargeNet NZ,Electricity Ashburton Ltd,"41 Bridge Street, Rakaia 7710, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.755164,172.02537,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-07-24,7,2019
549,Leeston,ChargeNet NZ,Orion New Zealand Ltd,"18 Gallipoli St, Leeston 7632, NZ",Canterbury,South,True,1,True,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.761111,172.29889,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2021-05-04,5,2021
550,Little River,ChargeNet NZ,Orion New Zealand Ltd,"4235A Christchurch Akaroa Road, Little River 7591, New Zealand",Canterbury,South,True,1,False,Unlimited,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.770308,172.790497,Mixed,4,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2017-10-30,10,2017
551,Akaroa,ChargeNet NZ,Orion New Zealand Ltd,"40 Rue Brittan, Akaroa 7520, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.802778,172.968048,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-18,10,2019
552,Akaroa,ChargeNet NZ,Orion New Zealand Ltd,"49 Beach Rd, Akaroa 7520, NZ",Canterbury,South,True,1,False,Unlimited,2,"{AC, 22 kW, Type 2 Socketed, Status: Unknown, Count:2}",True,False,-43.808449,172.964534,AC,0,0,2,False,True,False,False,False,False,False,False,False,,,22,22,,,,,,,,,,,,,,,2019-10-20,10,2019
553,Ashburton,ChargeNet NZ,ChargeNet NZ,"35 Moore Street, Ashburton 7700, New Zealand",Canterbury,South,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-43.9043690929547,171.743769726549,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-11-27,11,2024
554,Ashburton,ChargeNet NZ,Electricity Ashburton Ltd,"109 West Street, Ashburton 7700, New Zealand",Canterbury,South,True,1,False,Unlimited,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-43.90528,171.745359,Mixed,3,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2019-07-10,7,2019
555,Tekapo,ChargeNet NZ,ChargeNet NZ,"22 Rapuwai Lane, Tekapo 7999, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-44.002983,170.475634,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2019-08-29,8,2019
556,Tekapo,ChargeNet NZ,Alpine Energy Limited,"State Highway 8, Tekapo 7999, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.00343,170.4769,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-06-28,6,2017
557,Geraldine,ChargeNet NZ,Alpine Energy Limited,"14 Geraldine-Fairlie Hwy, Geraldine 7930, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.092764,171.242916,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-08-19,8,2017
558,Fairlie,ChargeNet NZ,Alpine Energy Limited,"Opposite 53 Main St, Fairlie 7925, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.10019,170.829522,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-11-14,11,2017
559,Orari,ChargeNet NZ,Alpine Energy Limited,"1 Orari Station Road, Orari 7992, New Zealand",Canterbury,South,True,1,True,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-44.137358,171.297181,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2022-07-03,7,2022
560,Temuka,ChargeNet NZ,ChargeNet NZ,"185 King St, Temuka 7920, NZ",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.241656,171.276856,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2018-08-22,8,2018
561,Twizel,ChargeNet NZ,Alpine Energy Limited,"Opposite 64 MacKenzie Drive, Twizel 7901, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-44.256647,170.100189,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2022-08-04,8,2022
562,Timaru,ChargeNet NZ,ChargeNet NZ,"98 Evans St, Timaru 7910, New Zealand",Canterbury,South,True,1,False,Unlimited,4,"{DC, 50 kW, Type 2 CCS, Status: Unknown, Count:1},{DC, 50 kW, CHAdeMO, Status: Unknown, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-44.382784,171.23798,DC,2,0,2,False,False,False,False,False,True,False,True,False,,,,,,,25,50,,,,,,,25,50,,,2020-12-03,12,2020
563,Timaru,ChargeNet NZ,The Warehouse Ltd,"Cnr Victoria and Browne St, Timaru 7910, NZ",Canterbury,South,True,1,True,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Unknown, Count:1},{DC, 25 kW, CHAdeMO, Status: Unknown, Count:1}",True,False,-44.402278,171.25189,DC,0,0,2,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,,,
564,Ōmārama,ChargeNet NZ,Network Waitaki Ltd,"2 Sutherland Road, Ōmārama 9412, New Zealand",Canterbury,South,True,1,False,Unlimited,6,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.488533,169.966399,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,180,50,,,,,,,50,50,,,2021-03-30,3,2021
565,Wanaka,ChargeNet NZ,ChargeNet NZ,"42 Ardmore St, Wanaka 9305, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.694064,169.139139,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2018-01-03,1,2018
566,Wanaka,ChargeNet NZ,ChargeNet NZ,"83 Sir Tim Wallis Dr, Wanaka 9305, New Zealand",Otago,South,True,1,True,Unlimited,4,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-44.699516,169.156053,DC,3,1,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2025-11-25,11,2025
567,Kurow,ChargeNet NZ,Network Waitaki Ltd,"14 Bledisloe St, Kurow 9435, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,False,-44.733077,170.470618,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2021-03-30,3,2021
568,Waimate,ChargeNet NZ,Alpine Energy Limited,"125 Queen Street, Waimate 7924, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.734921,171.045541,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-04-17,4,2016
569,Glenorchy,ChargeNet NZ,ChargeNet NZ,"45 Mull St, Glenorchy 9372, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.849429,168.38587,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2019-11-12,11,2019
570,Shotover Jet,ChargeNet NZ,ChargeNet NZ,"3 Arthurs Point Road, Queenstown 9371, New Zealand",Otago,South,True,1,False,Unlimited,4,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-44.987064,168.67157,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-05-18,5,2023
571,Frankton,ChargeNet NZ,ChargeNet NZ,"302 Hawthorne Drive, Queenstown 9300, New Zealand",Otago,South,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-45.010172,168.747621,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2019-07-21,7,2019
572,Queenstown HPC,ChargeNet NZ,ChargeNet NZ,"19 Grant Road, Queenstown 9300, New Zealand",Otago,South,True,1,True,Unlimited,6,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:3},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:3}",True,False,-45.011021,168.743206,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-08-12,8,2024
573,Queenstown,ChargeNet NZ,ChargeNet NZ,"9 Athol St, Queenstown 9300, NZ",Otago,South,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-45.030802,168.661624,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-12-04,12,2019
574,Cromwell,ChargeNet NZ,ChargeNet NZ,"2A The Mall, Cromwell 9310, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.03624,169.196961,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2018-04-25,4,2018
575,Cromwell,ChargeNet NZ,ChargeNet NZ,"8 Elspeth Street, Cromwell 9310, New Zealand",Otago,South,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-45.037210356291,169.193152415293,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2024-10-23,10,2024
576,Omakau,ChargeNet NZ,ChargeNet NZ,"1 Harvey St, Omakau 9352, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.094048,169.601258,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-11-17,11,2020
577,Ōamaru,ChargeNet NZ,Network Waitaki Ltd,"3 Eden Street, Ōamaru 9400, New Zealand",Otago,South,True,1,False,Unlimited,6,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.097049,170.973075,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,180,50,,,,,,,50,50,,,2024-04-07,4,2024
578,Ōamaru,ChargeNet NZ,Network Waitaki Ltd,"1B Wansbeck St, Ōamaru 9400, New Zealand",Otago,South,True,1,True,Unlimited,8,"{DC, 120 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{AC, 43 kW, Type 2 Tethered, Status: Operative, Count:1}",True,False,-45.104958,170.969468,Mixed,8,0,0,False,False,False,False,False,True,False,True,True,,,,,,,120,50,,,,,,,50,50,43,43,2022-12-21,12,2022
579,Ranfurly,ChargeNet NZ,ChargeNet NZ,"31 Charlemont St East, Ranfurly 9332, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.128575,170.097858,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-12-22,12,2017
580,Alexandra,ChargeNet NZ,ChargeNet NZ,"9 Thompson St, Alexandra 9320, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.256207,169.394619,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-07-02,7,2017
581,Hampden,ChargeNet NZ,Network Waitaki Ltd,"29 London St, Hampden 9410, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-45.324121,170.816989,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2021-03-30,3,2021
582,Te Anau,ChargeNet NZ,ChargeNet NZ,"6 Mokonui Street, Te Anau 9600, New Zealand",Southland,South,True,1,False,Unlimited,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-45.416134,167.712652,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,50,,,,,,,25,50,,,2019-10-09,10,2019
583,Palmerston,ChargeNet NZ,ChargeNet NZ,"30 Sanday Street, Palmerston 9430, New Zealand",Manawatu-Whanganui,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.485131,170.715903,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-12-08,12,2020
584,Middlemarch,ChargeNet NZ,ChargeNet NZ,"21 Browns Rd, Middlemarch 9597, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.50746,170.118599,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-12-08,12,2020
585,Athol,ChargeNet NZ,ChargeNet NZ,"1121 Garston Athol Hwy, Athol 9793, New Zealand",Southland,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-45.511126,168.579404,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-09-23,9,2019
586,Roxburgh,ChargeNet NZ,ChargeNet NZ,"22 Jedburgh St, Roxburgh 9500, New Zealand",Otago,South,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-45.542158,169.316024,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2018-02-09,2,2018
